date,machine_no,model,diff,spins,big,reg,event_tag,,
2025/3/16,784,ジャグラーガールズ,-600,"4,557",15,15,ファン感,0,0
2025/3/16,785,ジャグラーガールズ,-400,"6,129",20,19,ファン感,0,0
2025/3/16,786,ジャグラーガールズ,-300,"5,696",22,17,ファン感,0,0
2025/3/16,787,ウルトラミラクルジャグラー,-600,"5,523",18,18,ファン感,0,0
2025/3/16,788,ウルトラミラクルジャグラー,100,"5,862",21,22,ファン感,0,0
2025/3/16,789,ウルトラミラクルジャグラー,"-1,000","4,207",12,10,ファン感,0,0
2025/3/16,790,ウルトラミラクルジャグラー,300,"4,973",22,8,ファン感,0,0
2025/3/16,777,ミスタージャグラー,800,"6,001",25,21,ファン感,0,0
2025/3/16,778,ミスタージャグラー,"-1,200","2,350",6,5,ファン感,0,0
2025/3/16,779,ミスタージャグラー,900,"3,763",17,10,ファン感,0,0
2025/3/16,780,ミスタージャグラー,"1,500","4,656",25,11,ファン感,0,0
2025/3/17,798,マイジャグラーV,-700,"6,742",22,17,７のつく日,0,0
2025/3/17,799,マイジャグラーV,-500,"7,211",24,25,７のつく日,0,0
2025/3/17,800,マイジャグラーV,200,"4,211",17,13,７のつく日,0,0
2025/3/17,801,マイジャグラーV,"-1,900","4,596",12,5,７のつく日,0,0
2025/3/17,802,マイジャグラーV,"-2,200","5,029",9,14,７のつく日,0,0
2025/3/17,803,マイジャグラーV,"-1,300","4,015",9,11,７のつく日,0,0
2025/3/17,804,マイジャグラーV,-900,"4,594",16,8,７のつく日,0,0
2025/3/17,805,マイジャグラーV,-200,"6,246",24,18,７のつく日,0,0
2025/3/17,806,マイジャグラーV,-100,"4,643",19,10,７のつく日,0,0
2025/3/17,807,マイジャグラーV,-700,"7,401",25,16,７のつく日,0,0
2025/3/17,808,マイジャグラーV,"1,200","7,778",33,25,７のつく日,0,0
2025/3/17,809,マイジャグラーV,"2,000","7,743",39,17,７のつく日,0,0
2025/3/17,810,マイジャグラーV,"-1,500","7,066",20,19,７のつく日,0,0
2025/3/17,811,マイジャグラーV,-700,"5,306",17,17,７のつく日,0,0
2025/3/17,812,マイジャグラーV,-700,"7,593",22,31,７のつく日,0,0
2025/3/17,813,マイジャグラーV,-800,"7,359",23,26,７のつく日,0,0
2025/3/17,814,マイジャグラーV,"2,000","7,002",33,26,７のつく日,0,0
2025/3/17,815,マイジャグラーV,-700,"5,598",19,18,７のつく日,0,0
2025/3/17,816,マイジャグラーV,"-1,000","6,968",23,16,７のつく日,0,0
2025/3/17,817,マイジャグラーV,"-1,600","6,051",17,16,７のつく日,0,0
2025/3/17,818,マイジャグラーV,700,"4,910",22,11,７のつく日,0,0
2025/3/17,819,マイジャグラーV,100,"7,408",26,27,７のつく日,0,0
2025/3/17,820,マイジャグラーV,-100,"3,737",13,10,７のつく日,0,0
2025/3/17,821,マイジャグラーV,"1,400","6,008",31,13,７のつく日,0,0
2025/3/17,822,マイジャグラーV,"-1,000","5,053",15,9,７のつく日,0,0
2025/3/17,823,マイジャグラーV,-900,"3,322",12,3,７のつく日,0,0
2025/3/17,791,アイムジャグラーEX,"1,200","5,726",24,19,７のつく日,0,0
2025/3/17,792,アイムジャグラーEX,"1,100","6,299",29,18,７のつく日,0,0
2025/3/17,793,アイムジャグラーEX,700,"6,430",26,21,７のつく日,0,0
2025/3/17,794,アイムジャグラーEX,-300,"5,289",18,21,７のつく日,0,0
2025/3/17,795,アイムジャグラーEX,-200,"7,223",25,22,７のつく日,0,0
2025/3/17,796,アイムジャグラーEX,"-1,100","4,153",11,13,７のつく日,0,0
2025/3/17,797,アイムジャグラーEX,"-1,000","3,837",12,7,７のつく日,0,0
2025/3/17,824,アイムジャグラーEX,"1,500","7,184",28,27,７のつく日,0,0
2025/3/17,825,アイムジャグラーEX,500,"7,177",27,25,７のつく日,0,0
2025/3/17,826,アイムジャグラーEX,"2,100","7,406",30,38,７のつく日,0,0
2025/3/17,827,アイムジャグラーEX,"2,300","7,980",29,48,７のつく日,0,0
2025/3/17,828,アイムジャグラーEX,100,"7,690",26,26,７のつく日,0,0
2025/3/17,829,アイムジャグラーEX,200,"6,364",21,28,７のつく日,0,0
2025/3/17,830,アイムジャグラーEX,"1,800","7,844",34,32,７のつく日,0,0
2025/3/17,745,ゴーゴージャグラー3,-700,"4,183",13,11,７のつく日,0,0
2025/3/17,746,ゴーゴージャグラー3,-100,"6,178",25,18,７のつく日,0,0
2025/3/17,747,ゴーゴージャグラー3,-900,"4,734",15,15,７のつく日,0,0
2025/3/17,748,ゴーゴージャグラー3,600,"6,700",31,17,７のつく日,0,0
2025/3/17,749,ゴーゴージャグラー3,-200,"5,893",20,23,７のつく日,0,0
2025/3/17,750,ゴーゴージャグラー3,-800,"7,208",21,32,７のつく日,0,0
2025/3/17,771,ゴーゴージャグラー3,"1,200","6,488",34,13,７のつく日,0,0
2025/3/17,772,ゴーゴージャグラー3,-200,"4,434",17,11,７のつく日,0,0
2025/3/17,773,ゴーゴージャグラー3,-200,"4,406",18,12,７のつく日,0,0
2025/3/17,774,ゴーゴージャグラー3,-800,"3,952",15,8,７のつく日,0,0
2025/3/17,775,ゴーゴージャグラー3,200,"4,295",20,7,７のつく日,0,0
2025/3/17,776,ゴーゴージャグラー3,-500,"7,041",24,24,７のつく日,0,0
2025/3/17,735,ファンキージャグラー,-500,"4,955",14,23,７のつく日,0,0
2025/3/17,736,ファンキージャグラー,700,"7,997",32,24,７のつく日,0,0
2025/3/17,737,ファンキージャグラー,700,"5,871",27,14,７のつく日,0,0
2025/3/17,738,ファンキージャグラー,"4,000","7,596",45,18,７のつく日,0,0
2025/3/17,739,ファンキージャグラー,900,"5,333",24,15,７のつく日,0,0
2025/3/17,740,ファンキージャグラー,"-1,600","5,241",17,7,７のつく日,0,0
2025/3/17,741,ファンキージャグラー,-100,"5,865",23,14,７のつく日,0,0
2025/3/17,742,ファンキージャグラー,200,"4,763",21,7,７のつく日,0,0
2025/3/17,743,ファンキージャグラー,-500,"4,976",18,12,７のつく日,0,0
2025/3/17,744,ファンキージャグラー,-200,"5,361",20,17,７のつく日,0,0
2025/3/17,781,ジャグラーガールズ,100,"3,533",14,8,７のつく日,0,0
2025/3/17,782,ジャグラーガールズ,-800,"5,367",18,13,７のつく日,0,0
2025/3/17,783,ジャグラーガールズ,"-1,100","3,101",7,7,７のつく日,0,0
2025/3/17,784,ジャグラーガールズ,-500,"2,044",6,4,７のつく日,0,0
2025/3/17,785,ジャグラーガールズ,"-1,600","4,478",13,10,７のつく日,0,0
2025/3/17,786,ジャグラーガールズ,100,"4,079",14,15,７のつく日,0,0
2025/3/17,787,ウルトラミラクルジャグラー,"-1,300","2,874",6,7,７のつく日,0,0
2025/3/17,788,ウルトラミラクルジャグラー,800,"5,947",26,17,７のつく日,0,0
2025/3/17,789,ウルトラミラクルジャグラー,"-1,300","5,318",17,10,７のつく日,0,0
2025/3/17,790,ウルトラミラクルジャグラー,-200,"6,093",22,15,７のつく日,0,0
2025/3/17,777,ミスタージャグラー,"-1,200","2,648",8,2,７のつく日,0,0
2025/3/17,778,ミスタージャグラー,"1,800","6,413",32,18,７のつく日,0,0
2025/3/17,779,ミスタージャグラー,"1,700","8,615",33,39,７のつく日,0,0
2025/3/17,780,ミスタージャグラー,-300,"2,292",7,9,７のつく日,0,0
2025/3/18,798,マイジャグラーV,100,"4,689",18,10,新装開店,0,0
2025/3/18,799,マイジャグラーV,-300,"2,315",5,10,新装開店,0,0
2025/3/18,800,マイジャグラーV,100,"2,134",10,5,新装開店,0,0
2025/3/18,801,マイジャグラーV,700,"5,122",25,9,新装開店,0,0
2025/3/18,802,マイジャグラーV,200,"1,641",8,2,新装開店,0,0
2025/3/18,803,マイジャグラーV,"-1,000","2,446",4,8,新装開店,0,0
2025/3/18,804,マイジャグラーV,"-1,700","4,305",9,10,新装開店,0,0
2025/3/18,805,マイジャグラーV,-400,"3,721",13,8,新装開店,0,0
2025/3/18,806,マイジャグラーV,-300,"2,002",6,5,新装開店,0,0
2025/3/18,807,マイジャグラーV,-900,"1,561",4,1,新装開店,0,0
2025/3/18,808,マイジャグラーV,600,"5,041",22,14,新装開店,0,0
2025/3/18,809,マイジャグラーV,-200,922,3,2,新装開店,0,0
2025/3/18,810,マイジャグラーV,-600,"4,227",11,15,新装開店,0,0
2025/3/18,811,マイジャグラーV,500,"5,085",21,15,新装開店,0,0
2025/3/18,812,マイジャグラーV,-500,908,2,1,新装開店,0,0
2025/3/18,813,マイジャグラーV,-800,"1,771",4,2,新装開店,0,0
2025/3/18,814,マイジャグラーV,0,"3,998",15,10,新装開店,0,0
2025/3/18,815,マイジャグラーV,100,"4,160",17,10,新装開店,0,0
2025/3/18,816,マイジャグラーV,"2,000","7,468",39,19,新装開店,0,0
2025/3/18,817,マイジャグラーV,"1,700","2,914",16,10,新装開店,0,0
2025/3/18,818,マイジャグラーV,"1,100","5,372",22,21,新装開店,0,0
2025/3/18,819,マイジャグラーV,-300,"4,016",13,12,新装開店,0,0
2025/3/18,820,マイジャグラーV,300,"5,032",22,13,新装開店,0,0
2025/3/18,821,マイジャグラーV,"-1,100","4,263",11,13,新装開店,0,0
2025/3/18,822,マイジャグラーV,"1,300","5,839",24,22,新装開店,0,0
2025/3/18,823,マイジャグラーV,200,"3,276",15,7,新装開店,0,0
2025/3/18,791,アイムジャグラーEX,-600,"1,340",4,0,新装開店,0,0
2025/3/18,792,アイムジャグラーEX,"1,000","2,804",13,11,新装開店,0,0
2025/3/18,793,アイムジャグラーEX,600,"2,233",11,3,新装開店,0,0
2025/3/18,794,アイムジャグラーEX,900,"2,715",15,5,新装開店,0,0
2025/3/18,795,アイムジャグラーEX,100,"6,419",21,27,新装開店,0,0
2025/3/18,796,アイムジャグラーEX,-900,"1,365",2,2,新装開店,0,0
2025/3/18,797,アイムジャグラーEX,"1,400","3,945",17,19,新装開店,0,0
2025/3/18,824,アイムジャグラーEX,-800,"1,743",3,5,新装開店,0,0
2025/3/18,825,アイムジャグラーEX,-500,"2,600",6,9,新装開店,0,0
2025/3/18,826,アイムジャグラーEX,-900,"2,855",9,5,新装開店,0,0
2025/3/18,827,アイムジャグラーEX,"2,200","3,707",25,2,新装開店,0,0
2025/3/18,828,アイムジャグラーEX,-600,"1,638",4,3,新装開店,0,0
2025/3/18,829,アイムジャグラーEX,900,"5,279",22,17,新装開店,0,0
2025/3/18,830,アイムジャグラーEX,"-1,600","6,544",20,18,新装開店,0,0
2025/3/18,745,ゴーゴージャグラー3,-200,"3,302",12,10,新装開店,0,0
2025/3/18,746,ゴーゴージャグラー3,100,"4,202",16,17,新装開店,0,0
2025/3/18,747,ゴーゴージャグラー3,"-1,300","4,607",14,12,新装開店,0,0
2025/3/18,748,ゴーゴージャグラー3,-500,"1,380",4,2,新装開店,0,0
2025/3/18,749,ゴーゴージャグラー3,"2,200","7,144",36,24,新装開店,0,0
2025/3/18,750,ゴーゴージャグラー3,-300,"4,645",17,14,新装開店,0,0
2025/3/18,771,ゴーゴージャグラー3,-100,"4,330",17,13,新装開店,0,0
2025/3/18,772,ゴーゴージャグラー3,-200,"3,312",12,10,新装開店,0,0
2025/3/18,773,ゴーゴージャグラー3,"-1,500","2,021",2,6,新装開店,0,0
2025/3/18,774,ゴーゴージャグラー3,-400,"2,667",10,5,新装開店,0,0
2025/3/18,775,ゴーゴージャグラー3,-700,953,2,0,新装開店,0,0
2025/3/18,776,ゴーゴージャグラー3,100,"2,155",10,6,新装開店,0,0
2025/3/18,735,ファンキージャグラー,-500,"3,088",9,11,新装開店,0,0
2025/3/18,736,ファンキージャグラー,-500,807,0,3,新装開店,0,0
2025/3/18,737,ファンキージャグラー,400,"4,260",20,8,新装開店,0,0
2025/3/18,738,ファンキージャグラー,200,"1,340",5,5,新装開店,0,0
2025/3/18,739,ファンキージャグラー,100,"3,948",16,8,新装開店,0,0
2025/3/18,740,ファンキージャグラー,-500,"2,279",7,5,新装開店,0,0
2025/3/18,741,ファンキージャグラー,0,"2,340",9,5,新装開店,0,0
2025/3/18,742,ファンキージャグラー,-200,"2,234",8,4,新装開店,0,0
2025/3/18,743,ファンキージャグラー,-500,"1,650",4,4,新装開店,0,0
2025/3/18,744,ファンキージャグラー,200,"1,555",7,2,新装開店,0,0
2025/3/18,781,ジャグラーガールズ,-200,"1,262",5,3,新装開店,0,0
2025/3/18,782,ジャグラーガールズ,0,"1,388",7,2,新装開店,0,0
2025/3/18,783,ジャグラーガールズ,-600,678,1,0,新装開店,0,0
2025/3/18,784,ジャグラーガールズ,500,"4,422",18,16,新装開店,0,0
2025/3/18,785,ジャグラーガールズ,-300,487,1,0,新装開店,0,0
2025/3/18,786,ジャグラーガールズ,-800,"2,601",7,10,新装開店,0,0
2025/3/18,787,ウルトラミラクルジャグラー,-700,"1,110",2,2,新装開店,0,0
2025/3/18,788,ウルトラミラクルジャグラー,-500,"3,677",12,11,新装開店,0,0
2025/3/18,789,ウルトラミラクルジャグラー,-300,"1,168",3,3,新装開店,0,0
2025/3/18,790,ウルトラミラクルジャグラー,-400,"2,124",8,4,新装開店,0,0
2025/3/18,777,ミスタージャグラー,900,"5,134",18,25,新装開店,0,0
2025/3/18,778,ミスタージャグラー,-100,"1,685",4,8,新装開店,0,0
2025/3/18,779,ミスタージャグラー,-900,"1,572",4,2,新装開店,0,0
2025/3/18,780,ミスタージャグラー,-700,"2,858",8,8,新装開店,0,0
2025/3/19,798,マイジャグラーV,-1400,2970,6,6,0,0,0
2025/3/19,799,マイジャグラーV,1500,7183,31,23,0,0,0
2025/3/19,800,マイジャグラーV,-200,2994,14,0,0,0,0
2025/3/19,801,マイジャグラーV,-100,4346,16,14,0,0,0
2025/3/19,802,マイジャグラーV,1800,5931,33,12,0,0,0
2025/3/19,803,マイジャグラーV,-1300,7176,20,20,0,0,0
2025/3/19,804,マイジャグラーV,3500,7042,42,19,0,0,0
2025/3/19,805,マイジャグラーV,500,7382,26,28,0,0,0
2025/3/19,806,マイジャグラーV,-900,3388,9,9,0,0,0
2025/3/19,807,マイジャグラーV,-900,5461,17,15,0,0,0
2025/3/19,808,マイジャグラーV,-800,4033,11,10,0,0,0
2025/3/19,809,マイジャグラーV,200,3717,14,13,0,0,0
2025/3/19,810,マイジャグラーV,-2400,5561,13,13,0,0,0
2025/3/19,811,マイジャグラーV,-1200,2790,7,2,0,0,0
2025/3/19,812,マイジャグラーV,-1700,3607,7,8,0,0,0
2025/3/19,813,マイジャグラーV,-1500,2851,7,3,0,0,0
2025/3/19,814,マイジャグラーV,-900,3387,10,6,0,0,0
2025/3/19,815,マイジャグラーV,-800,1934,4,3,0,0,0
2025/3/19,816,マイジャグラーV,-100,2273,10,1,0,0,0
2025/3/19,817,マイジャグラーV,600,4578,24,6,0,0,0
2025/3/19,818,マイジャグラーV,-1300,1537,2,1,0,0,0
2025/3/19,819,マイジャグラーV,-300,6294,22,18,0,0,0
2025/3/19,820,マイジャグラーV,400,4049,14,5,0,0,0
2025/3/19,821,マイジャグラーV,-1300,3871,9,10,0,0,0
2025/3/19,822,マイジャグラーV,-500,3803,10,13,0,0,0
2025/3/19,823,マイジャグラーV,-1200,3213,8,8,0,0,0
2025/3/19,791,アイムジャグラーEX,"-1,800","3,716",7,8,0,0,0
2025/3/19,792,アイムジャグラーEX,900,"7,055",29,22,0,0,0
2025/3/19,793,アイムジャグラーEX,-300,"1,807",6,3,0,0,0
2025/3/19,794,アイムジャグラーEX,"-1,100","1,818",4,2,0,0,0
2025/3/19,795,アイムジャグラーEX,400,"5,262",22,13,0,0,0
2025/3/19,796,アイムジャグラーEX,100,"2,772",12,4,0,0,0
2025/3/19,797,アイムジャグラーEX,-300,"6,142",22,14,0,0,0
2025/3/19,824,アイムジャグラーEX,-700,"2,609",7,9,0,0,0
2025/3/19,825,アイムジャグラーEX,-600,"1,426",4,2,0,0,0
2025/3/19,826,アイムジャグラーEX,-700,"4,454",13,13,0,0,0
